Level,Date,Time,Source,Event_ID,Task_Category
Warning,2020-07-08,05:10:00,ESENT,642,General
Warning,2020-07-08,04:37:00,ESENT,642,General
Warning,2020-07-08,04:37:00,ESENT,642,General
Information,2020-07-08,04:34:00,gupdate,0,None
Warning,2020-07-08,04:34:00,ESENT,642,General
Warning,2020-07-08,04:34:00,ESENT,642,General
Warning,2020-07-08,04:34:00,ESENT,642,General
Warning,2020-07-08,04:27:00,ESENT,642,General
Warning,2020-07-08,04:27:00,ESENT,642,General
Information,2020-07-08,04:26:00,igfxCUIService2.0.0.0,0,None
Information,2020-07-08,04:26:00,Winlogon,6000,None
Information,2020-07-08,04:16:00,Desktop Window Manager,9027,None
Information,2020-07-08,04:15:00,Winlogon,6003,None
Information,2020-07-08,04:15:00,Winlogon,6000,None
Information,2020-07-08,04:15:00,Winlogon,6000,None
Information,2020-07-08,04:15:00,igfxCUIService2.0.0.0,0,None
Information,2020-07-08,04:15:00,igfxCUIService2.0.0.0,0,None
Information,2020-07-08,04:15:00,Security-SPP,16384,None
Information,2020-07-08,04:14:00,Security-SPP,16394,None
Warning,2020-07-08,04:14:00,ESENT,642,General
Warning,2020-07-08,04:13:00,ESENT,642,General
Warning,2020-07-08,04:13:00,ESENT,642,General
Warning,2020-07-08,04:13:00,ESENT,642,General
Warning,2020-07-08,04:13:00,ESENT,642,General
Warning,2020-07-08,04:13:00,ESENT,642,General
Warning,2020-07-08,04:13:00,ESENT,642,General
Warning,2020-07-08,04:13:00,ESENT,642,General
Warning,2020-07-08,04:13:00,ESENT,642,General
Warning,2020-07-08,04:13:00,ESENT,642,General
Warning,2020-07-08,04:12:00,ESENT,642,General
Warning,2020-07-08,04:12:00,ESENT,642,General
Warning,2020-07-08,04:12:00,ESENT,643,Table/Column/Index Definition
Warning,2020-07-08,04:12:00,ESENT,642,General
Warning,2020-07-08,04:12:00,ESENT,642,General
Warning,2020-07-08,04:12:00,ESENT,642,General
Warning,2020-07-08,04:12:00,ESENT,642,General
Warning,2020-07-08,04:12:00,ESENT,613,Table/Column/Index Definition
Warning,2020-07-08,04:10:00,ESENT,642,General
Warning,2020-07-08,04:10:00,ESENT,643,Table/Column/Index Definition
Warning,2020-07-08,04:10:00,ESENT,642,General
Warning,2020-07-08,04:10:00,ESENT,642,General
Warning,2020-07-08,04:10:00,ESENT,642,General
Warning,2020-07-08,04:10:00,ESENT,642,General
Warning,2020-07-08,04:10:00,ESENT,643,Table/Column/Index Definition
Warning,2020-07-08,04:10:00,ESENT,643,Table/Column/Index Definition
Warning,2020-07-08,04:10:00,ESENT,642,General
Warning,2020-07-08,04:09:00,ESENT,642,General
Warning,2020-07-08,04:09:00,ESENT,642,General
Warning,2020-07-08,04:09:00,ESENT,642,General
Warning,2020-07-08,04:09:00,ESENT,642,General
Warning,2020-07-08,04:09:00,ESENT,642,General
Warning,2020-07-08,04:09:00,ESENT,642,General
Warning,2020-07-08,04:09:00,ESENT,643,Table/Column/Index Definition
Warning,2020-07-08,04:09:00,ESENT,642,General
Warning,2020-07-08,04:09:00,ESENT,642,General
Warning,2020-07-08,04:09:00,ESENT,642,General
Warning,2020-06-08,22:15:00,ESENT,636,General
Warning,2020-06-08,22:15:00,ESENT,640,General
Warning,2020-06-08,22:15:00,ESENT,614,Table/Column/Index Definition
Warning,2020-06-08,22:15:00,ESENT,643,Table/Column/Index Definition
Warning,2020-06-08,22:15:00,ESENT,642,General
Information,2020-06-08,22:15:00,igfxCUIService2.0.0.0,0,None
Information,2020-06-08,22:15:00,igfxCUIService2.0.0.0,0,None
Information,2020-06-08,22:03:00,Winlogon,6000,None
Information,2020-06-08,22:03:00,igfxCUIService2.0.0.0,0,None
Information,2020-06-08,22:03:00,Winlogon,6003,None
Information,2020-06-08,21:37:00,igfxCUIService2.0.0.0,0,None
Information,2020-06-08,21:25:00,Winlogon,6000,None
Information,2020-06-08,21:25:00,Desktop Window Manager,9027,None
Information,2020-06-08,21:03:00,Winlogon,6003,None
Warning,2020-06-08,21:03:00,ESENT,642,General
Warning,2020-06-08,21:02:00,ESENT,642,General
Warning,2020-06-08,21:02:00,ESENT,642,General
Warning,2020-06-08,21:02:00,ESENT,642,General
Warning,2020-06-08,21:02:00,ESENT,642,General
Warning,2020-06-08,20:41:00,ESENT,642,General
Warning,2020-06-08,20:41:00,ESENT,642,General
Warning,2020-06-08,20:15:00,ESENT,642,General
Warning,2020-06-08,20:15:00,ESENT,642,General
Information,2020-06-08,20:02:00,ESENT,330,General
Warning,2020-06-08,20:02:00,ESENT,642,General
Information,2020-06-08,20:02:00,ESENT,326,General
Information,2020-06-08,19:42:00,ESENT,641,General
Information,2020-06-08,19:41:00,ESENT,330,General
Warning,2020-06-08,19:22:00,ESENT,642,General
Information,2020-06-08,19:22:00,ESENT,105,General
Information,2020-06-08,19:04:00,ESENT,302,Logging/Recovery
Information,2020-06-08,19:03:00,ESENT,301,Logging/Recovery
Information,2020-06-08,19:01:00,ESENT,330,General
Warning,2020-06-08,19:01:00,ESENT,642,General
Information,2020-06-08,19:01:00,ESENT,300,Logging/Recovery
Information,2020-06-08,17:37:00,ESENT,102,General
Warning,2020-06-08,17:37:00,ESENT,642,General
Warning,2020-06-08,17:34:00,ESENT,642,General
Warning,2020-06-08,17:34:00,ESENT,642,General
Warning,2020-06-08,17:34:00,ESENT,642,General
Warning,2020-06-08,16:53:00,ESENT,642,General
Warning,2020-06-08,16:53:00,ESENT,642,General
Warning,2020-06-08,16:37:00,ESENT,642,General
Information,2020-06-08,16:33:00,Security-SPP,16384,None
Information,2020-06-08,16:33:00,Security-SPP,1003,None
Information,2020-06-08,16:33:00,Security-SPP,1003,None
Information,2020-06-08,15:32:00,Security-SPP,1003,None
Information,2020-06-08,15:32:00,Security-SPP,1003,None
Information,2020-06-08,15:32:00,Security-SPP,1003,None
Information,2020-06-08,14:55:00,Security-SPP,1003,None
Information,2020-06-08,14:54:00,Security-SPP,1003,None
Information,2020-06-08,14:32:00,Security-SPP,1003,None
Information,2020-06-08,14:32:00,Security-SPP,1003,None
Information,2020-06-08,14:32:00,Security-SPP,1003,None
Information,2020-06-08,14:10:00,Security-SPP,16394,None
Warning,2020-06-08,14:10:00,ESENT,642,General
Warning,2020-06-08,14:08:00,ESENT,642,General
Information,2020-06-08,14:08:00,AVLogEvent,5008,-1
Information,2020-06-08,14:02:00,Security-SPP,16384,None
Information,2020-06-08,14:02:00,Security-SPP,1003,None
Information,2020-06-08,13:35:00,Security-SPP,1003,None
Information,2020-06-08,13:35:00,Security-SPP,1003,None
Information,2020-06-08,13:31:00,Security-SPP,1003,None
Information,2020-06-08,13:31:00,Security-SPP,1003,None
Information,2020-06-08,13:31:00,Security-SPP,16394,None
Warning,2020-06-08,13:20:00,ESENT,642,General
Warning,2020-06-08,13:20:00,ESENT,642,General
Warning,2020-06-08,12:34:00,ESENT,642,General
Warning,2020-06-08,12:34:00,ESENT,642,General
Warning,2020-06-08,12:30:00,ESENT,642,General
Warning,2020-06-08,12:30:00,ESENT,642,General
Warning,2020-06-08,12:30:00,ESENT,642,General
Warning,2020-06-08,11:29:00,ESENT,642,General
Warning,2020-06-08,11:29:00,ESENT,642,General
Warning,2020-06-08,11:29:00,ESENT,642,General
Warning,2020-06-08,11:24:00,ESENT,642,General
Warning,2020-06-08,11:23:00,ESENT,642,General
Warning,2020-06-08,11:23:00,ESENT,642,General
Warning,2020-06-08,10:28:00,ESENT,642,General
Information,2020-06-08,10:28:00,Security-SPP,16384,None
Information,2020-06-08,10:28:00,Security-SPP,16394,None
Information,2020-06-08,10:12:00,Security-SPP,16384,None
Information,2020-06-08,10:12:00,Security-SPP,16394,None
Information,2020-06-08,10:01:00,gupdate,0,None
Information,2020-06-08,10:01:00,Security-SPP,16384,None
Warning,2020-06-08,09:27:00,ESENT,642,General
Warning,2020-06-08,09:27:00,ESENT,642,General
Warning,2020-06-08,09:27:00,ESENT,642,General
Warning,2020-06-08,09:02:00,ESENT,642,General
Warning,2020-06-08,09:02:00,ESENT,642,General
Warning,2020-06-08,09:00:00,ESENT,642,General
Warning,2020-06-08,09:00:00,ESENT,642,General
Information,2020-06-08,09:00:00,Security-SPP,1003,None
Information,2020-06-08,09:00:00,Security-SPP,1003,None
Information,2020-06-08,09:00:00,Security-SPP,1003,None
Information,2020-06-08,09:00:00,Security-SPP,1003,None
Information,2020-06-08,09:00:00,Security-SPP,1003,None
Information,2020-06-08,09:00:00,Security-SPP,16394,None
Warning,2020-06-08,09:00:00,ESENT,642,General
Warning,2020-06-08,09:00:00,ESENT,642,General
Warning,2020-06-08,09:00:00,ESENT,642,General
Warning,2020-06-08,09:00:00,ESENT,642,General
Information,2020-06-08,09:00:00,igfxCUIService2.0.0.0,0,None
Information,2020-06-08,09:00:00,Winlogon,6000,None
Information,2020-06-08,09:00:00,igfxCUIService2.0.0.0,0,None
Information,2020-06-08,08:33:00,igfxCUIService2.0.0.0,0,None
Information,2020-06-08,08:33:00,Winlogon,6003,None
Information,2020-06-08,08:33:00,Winlogon,6000,None
Information,2020-06-08,08:33:00,Winlogon,6000,None
Information,2020-06-08,08:33:00,igfxCUIService2.0.0.0,0,None
Warning,2020-06-08,08:26:00,ESENT,642,General
Warning,2020-06-08,08:26:00,ESENT,642,General
Information,2020-06-08,08:26:00,igfxCUIService2.0.0.0,0,None
Information,2020-06-08,07:41:00,Desktop Window Manager,9027,None
Information,2020-06-08,07:41:00,Winlogon,6003,None
Warning,2020-06-08,07:32:00,ESENT,642,General
Warning,2020-06-08,07:30:00,ESENT,642,General
Warning,2020-06-08,07:30:00,ESENT,642,General
Information,2020-06-08,07:22:00,Security-SPP,16384,None
Information,2020-06-08,07:22:00,Security-SPP,1003,None
Information,2020-06-08,07:07:00,Security-SPP,1003,None
Information,2020-06-08,07:07:00,Security-SPP,1003,None
Information,2020-06-08,07:05:00,Security-SPP,1003,None
Information,2020-06-08,07:05:00,Security-SPP,1003,None
Information,2020-06-08,07:05:00,Security-SPP,16394,None
Information,2020-06-08,06:08:00,Security-SPP,16384,None
Information,2020-06-08,06:07:00,Security-SPP,16394,None
Warning,2020-06-08,06:05:00,ESENT,642,General
Warning,2020-06-08,06:05:00,ESENT,642,General
Information,2020-06-08,06:05:00,Security-SPP,16384,None
Information,2020-06-08,06:05:00,Security-SPP,1003,None
Information,2020-06-08,06:05:00,Security-SPP,1003,None
Information,2020-06-08,06:05:00,Security-SPP,1003,None
Information,2020-06-08,06:05:00,Security-SPP,1003,None
Information,2020-06-08,06:04:00,Security-SPP,1003,None
Information,2020-06-08,06:04:00,Security-SPP,16394,None
Warning,2020-06-08,06:04:00,ESENT,642,General
Warning,2020-06-08,06:04:00,ESENT,642,General
Warning,2020-06-08,06:04:00,ESENT,642,General
Information,2020-06-08,06:04:00,gupdate,0,None
Warning,2020-06-08,06:04:00,ESENT,642,General
Warning,2020-06-08,06:04:00,ESENT,642,General
Information,2020-06-08,06:04:00,Security-SPP,16384,None
Information,2020-06-08,06:04:00,Security-SPP,16394,None
Warning,2020-05-08,22:35:00,ESENT,642,General
Warning,2020-05-08,22:35:00,ESENT,642,General
Warning,2020-05-08,22:35:00,ESENT,642,General
Information,2020-05-08,22:35:00,Security-SPP,16384,None
Information,2020-05-08,22:35:00,Security-SPP,1003,None
Information,2020-05-08,22:35:00,Security-SPP,1003,None
Information,2020-05-08,22:35:00,Security-SPP,1003,None
Information,2020-05-08,22:35:00,Security-SPP,1003,None
Information,2020-05-08,22:26:00,Security-SPP,1003,None
Information,2020-05-08,22:26:00,Security-SPP,16394,None
Information,2020-05-08,22:23:00,Security-SPP,16384,None
Information,2020-05-08,22:23:00,Security-SPP,1003,None
Information,2020-05-08,22:23:00,Security-SPP,1003,None
Information,2020-05-08,22:13:00,Security-SPP,1003,None
Information,2020-05-08,22:13:00,Security-SPP,1003,None
Information,2020-05-08,21:22:00,Security-SPP,1003,None
Information,2020-05-08,21:22:00,Security-SPP,1033,None
Information,2020-05-08,21:22:00,Security-SPP,16394,None
Warning,2020-05-08,21:22:00,ESENT,642,General
Warning,2020-05-08,20:21:00,ESENT,642,General
Warning,2020-05-08,20:21:00,ESENT,642,General
Warning,2020-05-08,20:21:00,ESENT,642,General
Warning,2020-05-08,19:25:00,ESENT,642,General
Warning,2020-05-08,19:25:00,ESENT,642,General
Warning,2020-05-08,19:20:00,ESENT,642,General
Warning,2020-05-08,19:20:00,ESENT,642,General
Warning,2020-05-08,19:20:00,ESENT,642,General
Warning,2020-05-08,18:54:00,ESENT,642,General
Warning,2020-05-08,18:54:00,ESENT,642,General
Warning,2020-05-08,18:19:00,ESENT,642,General
Warning,2020-05-08,18:19:00,ESENT,642,General
Information,2020-05-08,18:19:00,gupdate,0,None
Warning,2020-05-08,16:44:00,ESENT,642,General
Warning,2020-05-08,16:44:00,ESENT,642,General
Information,2020-05-08,16:27:00,Security-SPP,16384,None
Information,2020-05-08,16:27:00,Security-SPP,1033,None
Information,2020-05-08,16:27:00,Security-SPP,1034,None
Information,2020-05-08,16:23:00,Security-SPP,1034,None
Information,2020-05-08,15:55:00,Security-SPP,16394,None
Warning,2020-05-08,15:54:00,ESENT,642,General
Warning,2020-05-08,15:45:00,ESENT,642,General
Warning,2020-05-08,15:45:00,ESENT,642,General
Warning,2020-05-08,15:45:00,ESENT,642,General
Warning,2020-05-08,15:45:00,ESENT,642,General
Warning,2020-05-08,15:45:00,ESENT,642,General
Warning,2020-05-08,15:45:00,ESENT,642,General
Warning,2020-05-08,15:45:00,ESENT,642,General
Information,2020-05-08,15:26:00,VSS,8224,None
Warning,2020-05-08,15:26:00,ESENT,642,General
Warning,2020-05-08,15:26:00,ESENT,642,General
Warning,2020-05-08,14:25:00,ESENT,642,General
Warning,2020-05-08,14:25:00,ESENT,642,General
Warning,2020-05-08,14:25:00,ESENT,642,General
Warning,2020-05-08,13:39:00,ESENT,642,General
Warning,2020-05-08,13:38:00,ESENT,642,General
Warning,2020-05-08,13:38:00,ESENT,642,General
Warning,2020-05-08,13:38:00,ESENT,642,General
Warning,2020-05-08,13:38:00,ESENT,642,General
Warning,2020-05-08,13:38:00,ESENT,642,General
Warning,2020-05-08,13:38:00,ESENT,642,General
Warning,2020-05-08,13:38:00,ESENT,642,General
Warning,2020-05-08,13:35:00,ESENT,642,General
Warning,2020-05-08,13:35:00,ESENT,642,General
Warning,2020-05-08,13:24:00,ESENT,642,General
Warning,2020-05-08,13:24:00,ESENT,642,General
Warning,2020-05-08,13:24:00,ESENT,642,General
Warning,2020-05-08,13:01:00,ESENT,642,General
Warning,2020-05-08,12:59:00,ESENT,642,General
Information,2020-05-08,12:59:00,gupdate,0,None
Warning,2020-05-08,12:57:00,ESENT,642,General
Warning,2020-05-08,12:57:00,ESENT,642,General
Warning,2020-05-08,12:23:00,ESENT,642,General
Warning,2020-05-08,12:23:00,ESENT,642,General
Warning,2020-05-08,12:23:00,ESENT,642,General
Warning,2020-05-08,11:22:00,ESENT,642,General
Warning,2020-05-08,11:22:00,ESENT,642,General
Warning,2020-05-08,11:22:00,ESENT,642,General
Warning,2020-05-08,10:59:00,ESENT,642,General
Warning,2020-05-08,10:59:00,ESENT,642,General
Warning,2020-05-08,10:59:00,ESENT,642,General
Warning,2020-05-08,10:59:00,ESENT,642,General
Warning,2020-05-08,10:59:00,ESENT,642,General
Warning,2020-05-08,10:59:00,ESENT,642,General
Warning,2020-05-08,10:59:00,ESENT,642,General
Warning,2020-05-08,10:37:00,ESENT,642,General
Information,2020-05-08,10:35:00,Security-SPP,16384,None
Information,2020-05-08,10:35:00,Security-SPP,1003,None
Information,2020-05-08,10:21:00,Security-SPP,1003,None
Information,2020-05-08,10:21:00,Security-SPP,1003,None
Information,2020-05-08,10:21:00,Security-SPP,1003,None
Information,2020-05-08,09:23:00,Security-SPP,1003,None
Information,2020-05-08,09:23:00,Security-SPP,16394,None
Information,2020-05-08,09:23:00,Security-SPP,16384,None
Information,2020-05-08,09:23:00,Security-SPP,1003,None
Information,2020-05-08,09:23:00,Security-SPP,1003,None
Information,2020-05-08,09:23:00,Security-SPP,1003,None
Information,2020-05-08,09:23:00,Security-SPP,1003,None
Information,2020-05-08,09:20:00,Security-SPP,1003,None
Information,2020-05-08,09:20:00,Security-SPP,16394,None
Warning,2020-05-08,09:20:00,ESENT,642,General
Warning,2020-05-08,09:01:00,ESENT,642,General
Information,2020-05-08,09:01:00,MsiInstaller,1033,None
Information,2020-05-08,09:01:00,MsiInstaller,11708,None
Warning,2020-05-08,09:01:00,ESENT,642,General
Warning,2020-05-08,09:01:00,ESENT,642,General
Information,2020-05-08,09:01:00,ESENT,330,General
Warning,2020-05-08,09:01:00,ESENT,642,General
Information,2020-05-08,09:01:00,ESENT,326,General
Information,2020-05-08,09:01:00,ESENT,641,General
Information,2020-05-08,09:01:00,ESENT,330,General
Warning,2020-05-08,09:01:00,ESENT,642,General
Information,2020-05-08,09:01:00,ESENT,105,General
Information,2020-05-08,09:01:00,ESENT,302,Logging/Recovery
Information,2020-05-08,09:01:00,ESENT,301,Logging/Recovery
Information,2020-05-08,09:01:00,ESENT,330,General
Warning,2020-05-08,08:50:00,ESENT,642,General
Information,2020-05-08,08:50:00,ESENT,300,Logging/Recovery
Information,2020-05-08,08:50:00,ESENT,102,General
Warning,2020-05-08,08:50:00,ESENT,642,General
Warning,2020-05-08,08:50:00,ESENT,642,General
Warning,2020-05-08,08:19:00,ESENT,642,General
Warning,2020-05-08,08:19:00,ESENT,642,General
Warning,2020-05-08,08:19:00,ESENT,642,General
Warning,2020-05-08,07:09:00,ESENT,642,General
Warning,2020-05-08,07:09:00,ESENT,642,General
Warning,2020-05-08,07:09:00,ESENT,642,General
Warning,2020-05-08,06:15:00,ESENT,642,General
Warning,2020-05-08,06:15:00,ESENT,642,General
Warning,2020-05-08,06:08:00,ESENT,642,General
Warning,2020-05-08,06:08:00,ESENT,642,General
Warning,2020-05-08,06:08:00,ESENT,642,General
Warning,2020-05-08,06:05:00,ESENT,642,General
Warning,2020-05-08,06:05:00,ESENT,642,General
Warning,2020-05-08,06:05:00,ESENT,642,General
Warning,2020-05-08,05:37:00,ESENT,642,General
Warning,2020-05-08,05:17:00,ESENT,642,General
Warning,2020-05-08,05:17:00,ESENT,642,General
Warning,2020-05-08,05:12:00,ESENT,642,General
Warning,2020-05-08,05:10:00,ESENT,642,General
Warning,2020-05-08,05:10:00,ESENT,642,General
Warning,2020-05-08,05:08:00,ESENT,642,General
Warning,2020-05-08,05:08:00,ESENT,642,General
Warning,2020-05-08,05:08:00,ESENT,642,General
Warning,2020-05-08,05:08:00,ESENT,642,General
Warning,2020-05-08,05:08:00,ESENT,642,General
Warning,2020-05-08,05:07:00,ESENT,642,General
Warning,2020-05-08,05:07:00,ESENT,642,General
Warning,2020-05-08,05:07:00,ESENT,642,General
Warning,2020-05-08,05:07:00,ESENT,642,General
Warning,2020-05-08,05:07:00,ESENT,642,General
Warning,2020-05-08,05:07:00,ESENT,642,General
Warning,2020-05-08,05:07:00,ESENT,642,General
Warning,2020-05-08,05:07:00,ESENT,642,General
Warning,2020-05-08,05:07:00,ESENT,642,General
Warning,2020-05-08,05:07:00,ESENT,642,General
Warning,2020-05-08,05:07:00,ESENT,642,General
Warning,2020-05-08,05:07:00,ESENT,642,General
Warning,2020-05-08,05:07:00,ESENT,642,General
Warning,2020-05-08,05:07:00,ESENT,642,General
Warning,2020-04-08,22:23:00,ESENT,642,General
Warning,2020-04-08,22:23:00,ESENT,642,General
Warning,2020-04-08,22:23:00,ESENT,642,General
Warning,2020-04-08,22:23:00,ESENT,642,General
Warning,2020-04-08,22:22:00,ESENT,642,General
Warning,2020-04-08,22:22:00,ESENT,642,General
Warning,2020-04-08,22:22:00,ESENT,642,General
Warning,2020-04-08,22:22:00,ESENT,642,General
Warning,2020-04-08,22:22:00,ESENT,642,General
Warning,2020-04-08,22:22:00,ESENT,642,General
Warning,2020-04-08,22:22:00,ESENT,642,General
Warning,2020-04-08,22:21:00,ESENT,642,General
Warning,2020-04-08,22:21:00,ESENT,642,General
Warning,2020-04-08,22:21:00,ESENT,642,General
Information,2020-04-08,22:01:00,Security-SPP,16384,None
Information,2020-04-08,22:00:00,Security-SPP,16394,None
Information,2020-04-08,21:54:00,Security-SPP,16384,None
Information,2020-04-08,21:53:00,Security-SPP,16394,None
Warning,2020-04-08,21:53:00,ESENT,642,General
Warning,2020-04-08,21:53:00,ESENT,642,General
Warning,2020-04-08,21:53:00,ESENT,642,General
Warning,2020-04-08,21:53:00,ESENT,642,General
Warning,2020-04-08,21:53:00,ESENT,642,General
Warning,2020-04-08,21:53:00,ESENT,642,General
Warning,2020-04-08,21:53:00,ESENT,642,General
Information,2020-04-08,21:51:00,gupdate,0,None
Information,2020-04-08,21:50:00,igfxCUIService2.0.0.0,0,None
Information,2020-04-08,21:50:00,Winlogon,6000,None
Information,2020-04-08,21:50:00,igfxCUIService2.0.0.0,0,None
Information,2020-04-08,21:50:00,igfxCUIService2.0.0.0,0,None
Information,2020-04-08,21:50:00,Winlogon,6003,None
Information,2020-04-08,21:50:00,Winlogon,6000,None
Information,2020-04-08,21:50:00,Winlogon,6000,None
Information,2020-04-08,21:50:00,igfxCUIService2.0.0.0,0,None
Warning,2020-04-08,21:44:00,ESENT,642,General
Information,2020-04-08,21:44:00,igfxCUIService2.0.0.0,0,None
Warning,2020-04-08,21:41:00,ESENT,642,General
Information,2020-04-08,21:41:00,Desktop Window Manager,9027,None
Information,2020-04-08,21:35:00,Winlogon,6003,None
Information,2020-04-08,21:34:00,Security-SPP,16384,None
Information,2020-04-08,21:34:00,Security-SPP,16394,None
Information,2020-04-08,21:34:00,Security-SPP,16384,None
Information,2020-04-08,21:34:00,Security-SPP,16394,None
Warning,2020-04-08,21:34:00,ESENT,642,General
Warning,2020-04-08,21:34:00,ESENT,642,General
Warning,2020-04-08,21:34:00,ESENT,642,General
Information,2020-04-08,21:34:00,gupdate,0,None
Warning,2020-04-08,21:34:00,ESENT,642,General
Warning,2020-04-08,21:34:00,ESENT,642,General
Warning,2020-04-08,21:34:00,ESENT,642,General
Warning,2020-04-08,21:29:00,ESENT,642,General
Warning,2020-04-08,21:29:00,ESENT,642,General
Information,2020-04-08,21:29:00,AVLogEvent,5008,-1
Warning,2020-04-08,20:28:00,ESENT,642,General
Warning,2020-04-08,20:28:00,ESENT,642,General
Warning,2020-04-08,20:28:00,ESENT,642,General
Warning,2020-04-08,19:27:00,ESENT,642,General
Warning,2020-04-08,19:27:00,ESENT,642,General
Warning,2020-04-08,19:27:00,ESENT,642,General
Information,2020-04-08,18:44:00,Security-SPP,16384,None
Information,2020-04-08,18:44:00,Security-SPP,1003,None
Information,2020-04-08,18:26:00,Security-SPP,1003,None
Information,2020-04-08,18:26:00,Security-SPP,1003,None
Information,2020-04-08,18:26:00,Security-SPP,1003,None
Information,2020-04-08,17:52:00,Security-SPP,1003,None
Information,2020-04-08,17:52:00,Security-SPP,1033,None
Information,2020-04-08,17:25:00,Security-SPP,16394,None
Warning,2020-04-08,17:25:00,ESENT,642,General
Warning,2020-04-08,16:10:00,ESENT,642,General
Warning,2020-04-08,16:10:00,ESENT,642,General
Warning,2020-04-08,16:04:00,ESENT,642,General
Warning,2020-04-08,16:04:00,ESENT,642,General
Warning,2020-04-08,16:04:00,ESENT,642,General
Warning,2020-04-08,15:46:00,ESENT,642,General
Warning,2020-04-08,15:46:00,ESENT,642,General
Warning,2020-04-08,15:44:00,ESENT,642,General
Warning,2020-04-08,15:44:00,ESENT,642,General
Information,2020-04-08,15:05:00,Security-SPP,16384,None
Information,2020-04-08,15:05:00,Security-SPP,1033,None
Information,2020-04-08,15:03:00,Security-SPP,1034,None
Information,2020-04-08,15:03:00,Security-SPP,1034,None
Information,2020-04-08,15:03:00,Security-SPP,16394,None
Information,2020-04-08,14:50:00,gupdate,0,None
Warning,2020-04-08,14:50:00,ESENT,642,General
Warning,2020-04-08,14:02:00,ESENT,642,General
Information,2020-04-08,14:02:00,VSS,8224,None
Information,2020-04-08,14:02:00,RestartManager,10001,None
Information,2020-04-08,13:45:00,RestartManager,10000,None
Warning,2020-04-08,13:45:00,ESENT,642,General
Warning,2020-04-08,13:35:00,ESENT,642,General
Warning,2020-04-08,13:35:00,ESENT,642,General
Warning,2020-04-08,13:11:00,ESENT,642,General
Warning,2020-04-08,13:11:00,ESENT,642,General
Information,2020-04-08,13:01:00,System Restore,8195,None
Warning,2020-04-08,13:01:00,ESENT,642,General
Warning,2020-04-08,13:01:00,ESENT,642,General
Warning,2020-04-08,12:00:00,ESENT,642,General
Warning,2020-04-08,12:00:00,ESENT,642,General
Warning,2020-04-08,12:00:00,ESENT,642,General
Warning,2020-04-08,11:37:00,ESENT,642,General
Warning,2020-04-08,10:59:00,ESENT,642,General
Warning,2020-04-08,10:59:00,ESENT,642,General
Warning,2020-04-08,10:59:00,ESENT,642,General
Warning,2020-04-08,10:31:00,ESENT,642,General
Warning,2020-04-08,10:31:00,ESENT,642,General
Warning,2020-04-08,10:31:00,ESENT,642,General
Warning,2020-04-08,10:31:00,ESENT,642,General
Warning,2020-04-08,10:30:00,ESENT,642,General
Warning,2020-04-08,10:30:00,ESENT,642,General
Warning,2020-04-08,10:30:00,ESENT,642,General
Warning,2020-04-08,10:30:00,ESENT,642,General
Information,2020-04-08,10:30:00,Security-SPP,16384,None
Information,2020-04-08,10:30:00,Security-SPP,16394,None
Warning,2020-04-08,10:29:00,ESENT,642,General
Warning,2020-04-08,10:29:00,ESENT,642,General
Warning,2020-04-08,10:28:00,ESENT,642,General
Warning,2020-04-08,10:28:00,ESENT,642,General
Warning,2020-04-08,10:28:00,ESENT,642,General
Warning,2020-04-08,10:28:00,ESENT,642,General
Information,2020-04-08,10:28:00,gupdate,0,None
Warning,2020-04-08,10:28:00,ESENT,642,General
Warning,2020-04-08,10:28:00,ESENT,642,General
Warning,2020-04-08,10:28:00,ESENT,642,General
Warning,2020-04-08,10:28:00,ESENT,642,General
Warning,2020-04-08,10:27:00,ESENT,642,General
Warning,2020-04-08,10:27:00,ESENT,642,General
Warning,2020-04-08,10:27:00,ESENT,642,General
Warning,2020-04-08,10:27:00,ESENT,642,General
Warning,2020-04-08,10:27:00,ESENT,642,General
Warning,2020-04-08,10:27:00,ESENT,642,General
Warning,2020-04-08,10:27:00,ESENT,642,General
Information,2020-04-08,10:27:00,ESENT,330,General
Warning,2020-04-08,10:27:00,ESENT,642,General
Information,2020-04-08,10:27:00,ESENT,326,General
Information,2020-04-08,10:27:00,ESENT,641,General
Information,2020-04-08,10:27:00,ESENT,330,General
Warning,2020-04-08,10:27:00,ESENT,642,General
Information,2020-04-08,10:27:00,ESENT,105,General
Information,2020-04-08,10:27:00,ESENT,302,Logging/Recovery
Information,2020-04-08,10:27:00,ESENT,301,Logging/Recovery
Information,2020-04-08,10:27:00,ESENT,330,General
Warning,2020-04-08,10:27:00,ESENT,642,General
Information,2020-04-08,10:27:00,ESENT,300,Logging/Recovery
Information,2020-04-08,10:27:00,ESENT,102,General
Warning,2020-04-08,10:27:00,ESENT,642,General
Warning,2020-04-08,10:27:00,ESENT,642,General
Warning,2020-04-08,10:27:00,ESENT,642,General
Warning,2020-04-08,10:27:00,ESENT,642,General
Warning,2020-04-08,10:27:00,ESENT,642,General
Warning,2020-04-08,10:27:00,ESENT,642,General
Warning,2020-04-08,10:27:00,ESENT,642,General
Warning,2020-04-08,10:27:00,ESENT,642,General
Warning,2020-04-08,10:27:00,ESENT,642,General
Warning,2020-04-08,10:27:00,ESENT,642,General
Warning,2020-04-08,10:27:00,ESENT,642,General
Warning,2020-04-08,10:27:00,ESENT,642,General
Warning,2020-04-08,10:27:00,ESENT,642,General
Warning,2020-04-08,10:27:00,ESENT,642,General
